#File Generated by kernel at: Fri May  8 17:23:32 2020
#X1,X2,
1.3615,-3.26625
-0.414008,1.34831
0.190908,1.06919
0.157892,-2.40656
2.01589,0.829773
-1.00048,1.46498
0.339214,0.431005
-1.02898,-1.87027
0.518722,1.19033
-1.59,1.33026
-1.03381,-0.371065
-0.0203543,-0.827105
-1.91836,0.401395
0.428259,1.7772
-1.70759,2.33711
-1.46127,-1.40971
-0.91169,0.238444
-0.240862,1.79121
-0.0363222,0.0523734
-0.314867,-0.154608
-1.48886,0.210706
0.882594,0.65789
-0.593404,-0.227088
0.337125,-0.554797
1.41214,-1.10792
1.27982,-1.68326
-0.262636,0.136185
-0.379445,1.43707
1.90847,1.55415
-0.216606,0.714135
0.475528,2.12562
-1.29092,-1.47707
1.23254,-0.728492
0.205132,0.72828
0.216386,-0.374623
0.0960282,-0.43491
1.36815,1.74249
0.963643,1.01206
-0.37638,0.128608
-0.771824,1.06218
-1.92391,0.273142
0.712745,-1.64334
-0.802632,1.14759
0.211126,0.59169
-0.726118,-2.43408
0.867536,-3.01566
-0.190958,0.814007
-1.2264,1.48125
-1.41998,-3.49171
-0.468087,1.32312
0.764265,-1.27915
-0.18844,1.77415
-0.913758,1.13199
0.630013,-0.363196
-1.46917,-0.206892
0.648005,-0.0491168
-2.35324,-1.49301
1.13217,0.16474
-1.14601,-0.411641
0.0608819,0.985523
1.90305,-0.778065
-1.21751,-0.998644
-0.373503,-1.2241
-1.04267,0.431936
0.0208296,-0.11506
-0.433617,-1.53179
-0.159305,-1.78699
0.661496,-0.438568
0.808221,-0.0631839
-0.418144,-0.139562
2.1585,1.04898
1.02422,-0.311362
-0.957567,1.56422
-0.557927,-1.8562
-0.210236,1.6082
1.5239,-1.60709
0.706785,1.93004
-1.57898,0.324954
0.888026,0.648542
-0.899897,0.325051
-0.385646,-0.0651888
-2.07605,-1.25095
0.796593,-1.96546
0.441081,0.524024
-0.913356,0.921903
-1.44335,0.956421
0.640621,1.18097
-0.268407,-0.438958
-0.14078,-3.06433
-0.00025191,0.0950836
2.39526,-0.907084
0.690305,-2.48881
-0.307242,-2.06398
1.05453,-1.33654
-1.29151,0.158872
0.37529,-0.490496
-0.197585,0.755982
-0.0576597,0.264937
-0.0236344,-0.863469
-0.610786,1.45668
-0.487589,-0.00519838
1.81743,-0.53135
0.048771,-2.63474
0.918198,-0.540798
0.00342555,-1.47493
-1.93629,-3.5508
0.180686,0.249986
-0.294353,0.720315
-0.180229,-0.0269312
-0.471179,-0.181067
0.488219,3.1446
0.277083,1.70917
-0.461571,0.354915
0.662527,-2.78328
-0.355791,1.79259
0.0444423,1.58657
0.380744,2.05464
-0.0583681,-4.98138
0.871289,0.214214
-3.16881,0.305574
1.08122,1.50641
-1.62767,0.86459
-0.327294,0.262509
0.283501,-2.11206
-0.335292,-0.155041
0.445342,1.65793
-0.867829,-0.345608
-0.38908,-1.49775
-0.460989,-2.00495
-0.836651,1.89718
0.787732,-1.81553
-0.260444,0.92298
-0.836905,0.79689
0.215873,-1.88663
-0.605048,-2.3579
-1.09483,-0.449945
0.498305,-1.77298
0.880447,-2.14498
-0.515989,-1.1689
0.34134,0.680102
0.936825,2.29188
-1.75031,-2.76206
0.643456,0.817802
-0.412824,1.57097
-0.882597,-1.9579
0.775648,-0.617346
-0.741512,-1.01412
-0.575643,1.99949
0.0922954,2.37794
-0.856227,-0.299094
0.994939,-1.40919
0.103899,0.24966
0.363285,-0.177635
-1.59617,0.0252046
0.010419,-1.18667
0.180892,0.491505
-0.642546,1.18046
0.0472507,-0.401241
-1.20887,-1.9926
-0.00584213,0.347929
-0.973191,1.21155
1.54468,2.58757
2.14329,2.22996
-0.13414,-0.733663
-2.39804,0.535259
-1.09401,1.87831
0.215222,1.2455
0.555773,0.881488
-1.74201,-0.492266
0.0859948,0.148064
-0.277972,1.67839
0.248561,0.702414
0.837806,0.62215
-1.23323,1.21948
0.593048,1.1404
0.609688,-1.70698
-0.00817258,-2.69344
1.17,-1.03637
-0.149684,0.601541
1.94314,-0.782982
0.320773,0.523013
-1.91127,-0.740672
1.5782,1.14799
0.0529864,0.955902
-0.307578,1.65497
-0.780378,1.18147
-0.0530293,1.69213
2.3268,-0.880132
-0.327874,0.00335062
-0.581388,0.917525
-0.363203,0.628977
-0.95537,-1.93479
-1.66929,1.10198
-0.09021,1.67879
-0.00987768,-1.77438
0.392672,-0.312045
0.258855,1.6968
0.296966,-3.61148
0.886929,-2.66615
0.469137,1.90215
-0.139634,2.70622
1.53629,-0.878396
0.351729,0.00245442
-0.413131,0.0802547
0.186787,-0.42148
0.0346463,0.612868
0.961298,-0.0112065
-0.453529,-1.89165
-0.811364,-0.617957
-0.761516,-0.251635
-1.1659,1.21389
-2.43984,-0.163676
0.775909,1.3472
0.746679,0.606566
0.170736,0.827242
0.732675,0.770306
-0.116447,0.402059
-1.55305,0.896841
1.09178,2.11238
-1.32998,-2.02892
-0.828009,-2.07219
-0.115153,-0.102619
1.28824,2.42809
0.00118827,-0.76708
-0.165611,-0.468093
0.998924,-2.02935
-0.117863,1.76643
0.777297,-2.29665
-0.618894,2.15899
1.006,-2.18788
-0.270983,-1.93672
-0.184288,1.85885
0.175001,-0.249831
0.123721,-0.393745
-1.80057,1.66602
-0.679321,-1.0147
0.933868,1.84447
0.777187,0.913667
-0.602255,-0.599542
0.987916,0.483533
-0.213683,-0.981052
-2.22674,-1.50341
1.02828,1.3523
-0.574023,0.0428514
-0.143075,0.272245
2.66601,-2.22121
1.00901,1.94152
0.102306,-0.553666
-2.41557,1.58806
0.885475,0.922226
-2.40107,-0.0711359
-0.27643,1.04439
-0.0381978,-0.354206
-0.00323013,-0.821515
0.654209,-0.0812858
0.371254,0.00354346
0.411299,-0.854982
0.578995,-1.06255
0.850213,1.99356
-0.167451,-0.350056
-0.651563,-1.87872
1.26616,0.998409
0.0624632,0.440298
1.52066,-1.06372
0.113549,-0.841933
1.34599,-1.73543
1.37235,1.75294
1.0903,-0.138927
1.00326,0.442472
-0.777279,0.195298
-2.10856,-2.37971
1.45538,-0.341577
0.343389,-0.635722
0.451604,-1.11602
0.824291,3.45658
0.310466,-0.206655
-1.1692,0.0756278
-1.81944,-1.26324
-0.875605,1.4841
1.72651,-0.270207
1.5093,2.13839
-1.67183,-0.384353
1.38458,-0.870722
-0.582809,1.57438
-0.377669,0.0888111
1.15903,-1.56436
3.07954,0.101898
-0.712298,1.50279
0.769324,0.0944333
0.953727,1.9811
2.11975,0.492743
1.02855,-1.73069
0.281891,-0.979077
-0.531594,1.10814
0.390985,-0.461539
-1.79016,-0.29652
1.70717,2.17752
0.360137,-0.516876
-0.0540366,-0.607412
1.69464,0.423272
0.366728,1.61338
-0.937669,-0.998264
1.02818,2.24697
-2.00722,1.86904
-0.294513,0.453402
-2.30169,-1.80463
0.429988,-1.09207
-0.310581,2.02455
-0.887397,0.603201
-0.805599,-1.37004
-0.965927,2.64605
0.33269,2.14683
3.20412,-0.111493
-1.11473,-1.05339
1.4081,0.00718458
0.00532072,-1.35952
0.152888,-0.520916
0.154999,1.47696
0.73458,1.14548
-0.452944,0.825007
1.52369,-1.15465
-0.0761734,-0.473356
-1.49262,0.403814
0.0431453,-1.76981
0.48223,0.103675
-0.260276,-1.12535
1.83231,-0.479778
1.06462,-0.657561
1.26956,0.0684936
-0.124299,-0.125993
0.0903135,0.891633
-1.49644,-0.459595
0.164352,0.729886
-1.72301,2.34897
-0.736787,-0.34039
-0.278756,0.514014
-0.52494,0.864222
-0.514815,-1.13042
-1.98967,1.58634
1.01446,0.796772
-0.881561,-1.06692
1.799,0.400878
-0.791805,2.47804
-1.01931,0.198338
1.20575,-0.809508
0.100406,-0.591063
0.0610877,-1.00142
0.88343,-0.0866234
-1.4439,1.44431
1.28953,2.53807
0.889433,-1.22208
-0.19666,1.8585
-1.51051,-2.25988
0.0557454,2.70443
0.151891,0.427327
-1.07627,0.290752
0.106889,1.21185
0.455214,0.643881
0.561561,-1.99058
-0.194353,-2.27079
0.199306,0.0742253
-0.437383,-4.26107
1.04592,0.486628
0.491419,-2.16682
-2.08105,1.78628
-0.305965,-1.01442
1.27481,-1.21978
1.29569,0.895944
1.52778,-1.25576
-0.28797,-1.0306
-0.123193,-1.89926
0.738417,-0.6592
1.11187,0.938114
0.455595,1.70011
0.314005,0.183976
-0.765107,-2.77783
-1.01149,1.84241
2.85794,-2.02599
1.60428,-3.31176
-0.306844,0.749218
-0.45868,1.72409
-0.0126006,1.362
-0.89651,-2.819
-0.494922,-2.66347
-1.61271,-1.65338
0.0868447,-0.283927
0.13058,-0.641236
-0.0143957,2.7278
0.824031,-2.1792
-0.1366,0.213831
0.793826,-0.0152048
-0.113057,-0.508154
-0.475929,-0.148977
0.621411,0.11731
0.292939,0.953826
1.34592,-1.91739
1.04001,1.68225
0.472302,-0.0371141
-0.859933,-0.302435
0.068998,-1.51752
-0.823755,1.55691
-1.08768,1.86553
0.323581,0.673171
0.674416,-0.605406
1.8001,1.28996
0.5971,-0.9355
0.74694,0.637769
-1.3536,-1.58632
0.238994,-1.6111
0.581881,-0.386964
-0.827485,-2.95083
0.71622,2.36138
-1.47791,0.128104
-1.85969,-0.609057
0.163238,-0.0158188
0.789477,1.86282
1.85711,1.25595
-0.0927793,-2.04265
1.16296,2.16354
0.350611,-0.693822
1.33606,0.363034
-0.555349,-1.82784
0.78937,1.11655
0.997327,0.763194
-0.46753,2.23434
-0.584572,-0.294564
-0.528452,-0.604987
0.577271,1.31738
0.26255,0.0956289
0.17122,0.193599
-0.783584,0.518049
-1.01169,-2.0222
-0.118814,-1.03028
1.67796,1.11911
1.43454,-0.280683
1.03356,-1.13262
-0.114973,-1.1609
0.111082,-1.4546
1.04782,2.02854
1.50311,-0.968985
-0.379432,2.04854
0.401233,2.29038
-0.359385,-0.509307
-0.433744,-1.12543
0.855989,2.46519
0.918192,1.42172
-1.5324,-1.59953
-0.511689,-1.20686
-0.640782,1.81283
1.81216,2.52606
0.440617,0.794736
0.390651,-2.29422
0.949862,-0.796734
0.53305,1.69534
-1.13079,1.00108
1.56768,-2.20695
0.528051,1.20207
-1.49286,-0.772103
0.531339,1.02885
-0.499942,0.0620916
2.02331,0.442319
0.0615474,-1.80481
0.31321,1.10742
-0.0597356,0.19031
-1.30562,-1.15204
-0.568846,2.13121
0.553532,-1.65662
-0.370731,-0.369237
-0.961958,1.11615
-1.08873,1.57267
-1.20141,-0.502022
-0.300251,2.17178
0.373923,-0.23339
0.338283,-2.48117
-0.135088,0.560854
2.0824,0.0177976
-0.644557,-1.69771
-0.0954576,0.472082
0.688198,-0.168203
-0.596594,2.22167
-0.0076512,-1.04131
-0.726088,0.493083
0.616642,1.10786
0.158868,0.435379
0.431014,-0.265253
-1.06028,0.988048
-0.238069,-1.68671
-0.815524,1.03499
-0.5751,-0.824421
1.66804,-1.89205
-0.775085,1.27491
0.732747,-2.28984
0.900835,0.250918
-0.0270282,2.791
1.28013,-0.0472341
1.22429,1.24355
1.86018,1.39822
-0.540736,-0.413433
-0.565002,1.45556
0.212876,1.28788
0.454418,-1.02995
-1.21231,3.17131
-0.821328,-1.18227
-0.808462,1.94861
0.412568,1.64133
0.239633,-0.336201
